Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
11.4479,8,0,0,0,-0.00603297,0.00103956,-6.37539e-05,1.38632e-06,1.5,0,0,0,-0.000258639,4.09989e-05,-2.4245e-06,5.19346e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8646,1,-0.300521,0.151869,0.00649081,-0.00224753,0.000141286,-4.67833e-06,8.20554e-08,1,-0.0732525,0.00154982,0.000357646,-5.87825e-05,7.06002e-06,-4.81854e-07,1.21674e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6881,8,0.0306655,-0.141121,-0.000648026,0.000449392,0.000157849,-1.74966e-05,4.94793e-07,0.5,-0.0207859,-0.000606277,-0.000150535,-2.68114e-05,4.48215e-06,-1.74255e-07,1.11016e-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4404,1,-0.00293213,0.0934593,0.00045317,0.00121997,-0.000317371,2.08841e-05,-4.44506e-07,0,-0.0579001,1.08265e-05,-0.000120521,2.99701e-05,2.1804e-06,-4.33714e-07,1.45477e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5795,8,0.0176887,-0.148212,-0.000193607,0.00231893,-0.000273372,1.61455e-05,-3.84469e-07,-0.5,-0.0203873,0.000485047,-0.000161467,-0.00011742,2.26453e-05,-1.53934e-06,3.68714e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.404,1,0.0143956,0.139472,9.61775e-05,-0.00190233,0.000211126,-1.27636e-05,3.22207e-07,-1,-0.0682855,-0.00192416,0.000164653,-6.27491e-05,2.19473e-05,-1.8752e-06,4.93366e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3751,8,-0.00816417,-0.143456,3.20929e-05,0.00185475,-0.000191495,1.0941e-05,-2.70977e-07,-1.5,0.0253398,0.0043445,-0.000571792,0.000125014,-3.16879e-05,2.57126e-06,-6.64394e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.404,1,0.0226223,0.142995,-7.54233e-05,-0.00047343,-0.00016464,1.91139e-05,-5.59032e-07,-1.5,-0.0838224,-0.00449091,0.000872309,0.000264501,-4.34267e-05,3.1063e-06,-8.70609e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5027,8,0.0355988,-0.0859292,0.000243066,-0.00277899,0.000595996,-3.92902e-05,8.71954e-07,-1,0.305121,0.0231105,-0.00293715,0.00182744,-0.000513598,4.39608e-05,-1.20074e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2286,1,0.0727602,0.156856,-0.000727503,-0.000436396,-0.000246586,2.87773e-05,-8.57097e-07,-0.5,-0.514773,0.0221171,0.00398653,-0.00335171,0.000747696,-5.70871e-05,1.42569e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48178,8,0.0443835,-0.039614,0.00671234,-0.00457351,0.00735584,-0.00306408,0.000393419,0,0.801607,-0.0621028,-0.0270114,0.479447,-0.495001,0.174488,-0.0207778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
